argv,drift_max_m,entry_frame,entry_offset,family,fell,final_dist_m,foot_com_height_m,foot_comp,foot_gain,foot_len_bias,foot_offset_clip_m,foot_vy_avg_n,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,hip_saturated,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,tau_hip_max_nm,yaw_cum_deg,yaw_moment,yaw_moment_cap_nm,yaw_moment_gain,yaw_moment_nm,yaw_ok_deg
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment off --trace-npz outputs/yawm/trace_sA0.npz --results-csv outputs/yawm/ladder_frames.csv,,0,0,step_up,1,2.133374075738264,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,14.600493431091309,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,8.258223048911876,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,1,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,6.24,13.324113845825195,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.2065328919645575,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,20.30635643005371,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.6103065042178484,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,12.045629501342773,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.554135922679587,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,13.565420150756836,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,0,1.243953361537928,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,11.957169532775879,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,0,1.5763268527022471,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,14.594924926757812,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,0,1.3448740590829233,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,12.431327819824219,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.9927231587650813,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.889410972595215,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.7136784646246905,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,11.953091621398926,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.7688879540508382,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,13.151008605957031,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.6184292885703249,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,12.590195655822754,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.5967793298325537,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,13.966697692871094,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.6036538351446217,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,12.286726951599121,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.6470310759952111,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,13.605474472045898,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB16.npz --results-csv outputs/yawm/ladder_frames.csv,,16,16,step_up,1,1.5664426972805876,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,14.382355690002441,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,5.965391670197455,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,13.905153274536133,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,1.0864069935398377,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,18.47416114807129,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,1.9046086691743072,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,13.904448509216309,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,0,1.4348442564956498,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,13.912049293518066,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,1.9550599738536147,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.765371322631836,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,0,1.2459083223232037,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,22.99941635131836,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,1.990712150030103,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,13.909588813781738,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,1.8698118112846744,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.043692588806152,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,1.6211528848493377,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,13.90027141571045,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,2.0012555743131895,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,15.774374008178711,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,1.168189173988391,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,14.011507034301758,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,0,1.1848956144402862,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,14.304397583007812,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,2.002792445537626,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-09-01T07:59:39Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,13.914281845092773,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,1,2.0189705103199986,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,14.09239387512207,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-offset 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --trace-npz outputs/yawm/trace_sB1.npz --results-csv outputs/yawm/ladder_frames.csv,,1,1,step_up,0,1.7374283286434742,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-09-01T07:59:39Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,13.899556159973145,,hold,2.0,5.0,0.0,
