task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,end_cause,upright_s,yaw_cum_deg,yaw_rate_deg_s,base_h_max_m,vx_mean_ms,vy_mean_ms,cross_track_m,curvature_rad_m,fell,episode_s,end_roll_deg,end_pitch_deg,peak_roll_deg,peak_pitch_deg,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,terrain,planner_set,perception,turn_target,swing_lift_mm,foot_yaw_turn,roll_couple,roll_gain,roll_damp,roll_cap_nm,roll_sign,partial,skill,start_phase,foot_comp,steps,terrain_seed,measurement_seed,episode_length_s,episodes,num_envs,rate,gutter,spawn_z,settle_s,foot_clip_rad,steering,cmd_mean_feet_down,cmd_frac_below_3_feet
2,sphere_bump_lips,0,0,0,1,heading-only,0.04,3.070969581604004,1.0206462860107415,2.2908620004342506,1.8512371872425244,13.315096039826027,1,timeout,20.0,4.473059037130355,0.22365295185651773,0.32727864384651184,0.10354847908020019,-0.04896768569946293,-0.9793537139892585,0.037697129174415804,0,20.0,-0.05626087624905735,-2.0049804047286,14.768083168804438,7.650152305622824,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
2,sphere_bump_lips,1,0,0,1,heading-only,0.04,1.1258979797363295,2.285016250610351,0.3115839604563617,0.47030477849724434,14.876832497958823,1,timeout,20.0,71.58777228064551,3.5793886140322755,0.34793734550476074,0.006294898986816478,0.014250812530517543,0.28501625061035085,9.924244480188834,0,20.0,-2.327127829655646,-7.732080702601102,18.168680785191448,10.176327588943789,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
2,sphere_bump_lips,2,0,1,1,heading-only,0.04,4.446742248535159,2.104617309570312,3.4483295824643756,1.4762373708254353,11.303741883885696,1,timeout,20.0,-6.822223630197016,-0.34111118150985076,0.32498860359191895,0.17233711242675795,0.0052308654785155895,0.10461730957031179,-0.03454574089632086,0,20.0,12.968062013023971,-4.625147966813167,12.968062013023971,14.744171410878172,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
2,sphere_bump_lips,3,0,1,1,heading-only,0.04,1.7894332885742301,1.3758499145507805,1.0063638736935026,1.2627859855296046,13.724766040906589,0,roll,11.96,-26.62894202261819,-2.226500169115233,0.3275696635246277,0.06600612780720987,-0.05218646199408189,-0.6241500854492195,-0.5887295625153566,1,11.96,85.98600227266459,-6.4187787051358836,85.98600227266459,14.22549187562389,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
2,sphere_bump_lips,4,0,1,1,heading-only,0.04,3.7645935058593807,2.526213836669921,2.814227825628682,0.5907346759955674,11.097888904752912,0,roll,16.76,32.859078485961504,1.960565542121808,0.32522451877593994,0.16495187982454537,0.031397006961212476,0.5262138366699212,0.20744427979584215,1,16.76,-87.18779380713248,-3.3410661999458062,87.18779380713248,21.11532942107317,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
2,sphere_bump_lips,5,0,1,1,heading-only,0.04,4.2686767578125,1.6066009521484368,3.2922652623860906,1.4125464287530236,10.288846894632831,1,timeout,20.0,-15.721084913089783,-0.7860542456544891,0.3283673822879791,0.163433837890625,-0.019669952392578162,-0.3933990478515632,-0.0839436610130425,0,20.0,3.8236295667348488,-0.8779544075392379,13.601617830914863,8.869182782563623,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
2,sphere_bump_lips,6,0,1,1,heading-only,0.04,3.1830688476562727,1.3995429992675774,2.2641418249164214,0.9818156017405345,10.98335684160248,1,timeout,20.0,-1.7369743905211692,-0.08684871952605847,0.3308061957359314,0.10915344238281363,-0.03002285003662113,-0.6004570007324226,-0.013886837407790939,0,20.0,-0.7726421876728532,-2.2705277976058382,12.008333447819059,8.913412647170318,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
2,sphere_bump_lips,7,0,1,1,heading-only,0.04,4.513934326171892,1.8289176940917962,3.5180965882198256,1.6874841904398252,9.13766738023962,1,timeout,20.0,-34.526525576761145,-1.7263262788380573,0.33658838272094727,0.1756967163085946,-0.008554115295410192,-0.17108230590820384,-0.17148913287887058,0,20.0,4.579525634446272,-0.4566509563154317,19.6203603649915,10.63655439269075,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
2,sphere_bump_lips,8,0,1,1,heading-only,0.04,4.238385009765636,2.02968521118164,3.238521064195458,1.8753113040102622,9.211662821666517,1,timeout,20.0,3.4933428499863908,0.17466714249931953,0.32628124952316284,0.16191925048828182,0.0014842605590819958,0.029685211181639914,0.018827389099629423,0,20.0,-1.4770767733702481,-2.7097109981405327,12.162842909167171,7.719349432524759,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
2,sphere_bump_lips,9,0,1,1,heading-only,0.04,5.457525634765659,2.122195434570312,4.459200209546867,2.5732358859689426,7.693444845062383,1,timeout,20.0,3.172438963367199,0.15862194816835995,0.3235780596733093,0.22287628173828294,0.00610977172851559,0.12219543457031179,0.01242157864387117,0,20.0,-1.3062182487676453,-2.595095196644647,9.092588944061298,5.156754259615755,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000,1,deterministic,20.0,1,200,lo,1.0,0.42,0.5,0.05,dead-reckoned-heading-hold,2.649,0.5676
