task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,end_cause,upright_s,yaw_cum_deg,yaw_rate_deg_s,base_h_max_m,vx_mean_ms,end_roll_deg,end_pitch_deg,peak_roll_deg,peak_pitch_deg,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,terrain,planner_set,perception,turn_target,swing_lift_mm,foot_yaw_turn,roll_couple,roll_gain,roll_damp,roll_cap_nm,roll_sign,partial,skill,start_phase,foot_comp,steps
7,box_jump_uneven,4,0,1,1,off,0.0,1.4010528564453182,2.5371887207031207,0.6703843041969318,1.183741105866529,11.161881298931064,0,roll,6.92,37.09021325418465,5.359857406674082,0.33134615421295166,0.05795561509325407,-87.19734889201,4.379044987554983,87.19734889201,16.586307196099558,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
7,box_jump_uneven,5,0,1,1,off,0.0,1.3773651123046875,2.496150207519527,0.6233533960815478,1.1972812390869774,11.283548304487702,0,roll,6.9,42.761554557968026,6.197326747531598,0.33049264550209045,0.05469059598618659,-88.41429446982602,2.6416276612381777,88.41429446982602,16.03943455216402,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
7,box_jump_uneven,6,0,1,1,off,0.0,1.3997589111328352,2.5214569091796832,0.6570574519487155,1.1463738021096455,10.86276433485844,0,roll,6.94,36.1607144925824,5.210477592591124,0.3284823000431061,0.05760214857821833,-89.46969013923514,0.22366405401410722,89.46969013923514,15.057760502042061,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
7,box_jump_uneven,7,0,1,1,off,0.0,1.4054901123047046,2.509474945068355,0.651142803714581,1.2044660716274935,10.207232561765673,0,roll,6.9,37.33340889895936,5.410638970863675,0.3288411498069763,0.0587666829427108,-88.23359622541842,1.2065609284608976,88.23359622541842,16.127594303510048,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
7,box_jump_uneven,8,0,1,1,off,0.0,1.3055847167968864,2.5722953796386676,0.648771162040669,1.3663132667128421,11.658470280840868,0,roll,8.68,46.67950344751446,5.3778229778242475,0.328199565410614,0.0352056125342035,-86.35890416836834,-3.1142286827084757,86.35890416836834,21.422613716236285,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
7,box_jump_uneven,9,0,1,1,off,0.0,2.067602539062534,1.1864082336425739,1.3422767016145987,0.8183573491465319,11.211955428767334,1,timeout,20.0,-25.31170844259168,-1.265585422129584,0.3271278142929077,0.0533801269531267,-39.1333962955683,46.02359372183462,43.6897821897904,54.18698210729932,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
8,flat_circle_jump,0,0,1,1,off,0.0,1.3828632831573486,2.598728942871091,0.710676185489255,1.2629972805363907,7.4412628916983525,0,roll,7.88,24.2919283656,3.082732026091371,0.3235059380531311,0.048586711060577235,-86.36027972198366,-4.771383039211322,86.36027972198366,20.40817215187435,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
8,flat_circle_jump,1,0,1,1,off,0.0,1.8744064331054702,1.9544799804687472,0.8755904764411024,0.8399219023595363,7.42573308791015,1,timeout,20.0,-6.595160183747794,-0.3297580091873897,0.32206642627716064,0.04372032165527351,-0.8060392675053867,10.555700121569481,9.452638124594658,11.272074310017768,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
8,flat_circle_jump,2,0,1,1,off,0.0,2.163752746582034,1.9651611328124972,1.164274109410725,0.6465853802805632,7.686326208751633,1,timeout,20.0,51.13059375851253,2.5565296879256265,0.32195398211479187,0.058187637329101705,69.21532958347431,58.39156417591362,70.69416787926576,60.16761489845033,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
8,flat_circle_jump,3,0,1,1,off,0.0,1.9271896362304801,2.031895446777341,0.927738077831419,0.7817829262918878,8.322871479891688,1,timeout,20.0,1.7843727029175227,0.08921863514587614,0.32207998633384705,0.04635948181152401,2.957197047384157,15.476534942332297,11.048688874760991,16.55676652702011,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
