argv,drift_max_m,entry_frame,entry_frame_arg,family,fell,final_dist_m,foot_com_height_m,foot_comp,foot_gain,foot_len_bias,foot_offset_clip_m,foot_vy_avg_n,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,hip_saturated,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,tau_hip_max_nm,yaw_cum_deg,yaw_moment,yaw_moment_cap_nm,yaw_moment_gain,yaw_moment_nm,yaw_ok_deg
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,2.1870158056604665,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_WALK_MAX,step_up_0p18,0,1,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,879,80.0,1,nan,20.0384521484375,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,2.2490175000012234,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_WALK_MAX,step_up_0p20,0,1,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,879,80.0,1,nan,20.00138282775879,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,2.167407396203928,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_WALK_MAX,step_up_0p22,0,1,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,879,80.0,1,nan,17.963407516479492,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,2.3537189163363004,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_WALK_MAX,step_up_0p24,0,1,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,879,80.0,1,nan,22.1038875579834,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,2.2582626352095465,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_WALK_MAX,step_up_0p26,0,1,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,879,80.0,1,nan,22.492523193359375,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,2.125542314096328,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_WALK_MAX,step_up_0p28,0,1,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,879,80.0,1,nan,16.9794864654541,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,2.3500049990045815,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_WALK_MAX,step_up_0p30,0,1,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,879,80.0,1,nan,22.285444259643555,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.8197161026356956,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_WALK_MAX,step_up_0p02,0,2,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,108,80.0,1,nan,11.76229190826416,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.781718763040346,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_WALK_MAX,step_up_0p04,0,2,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,108,80.0,1,nan,11.77126693725586,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.747307821014427,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_WALK_MAX,step_up_0p06,0,2,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,108,80.0,1,nan,11.618023872375488,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.8655457393859343,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_WALK_MAX,step_up_0p08,0,2,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,108,80.0,1,nan,11.84003734588623,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.755515708688128,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_WALK_MAX,step_up_0p10,0,2,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,108,80.0,1,nan,11.73840045928955,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.8939750992601176,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_WALK_MAX,step_up_0p12,0,2,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,108,80.0,1,nan,11.876444816589355,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.8218214685569043,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_WALK_MAX,step_up_0p14,0,2,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,108,80.0,1,nan,11.815057754516602,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.944340383638478,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_WALK_MAX,step_up_0p16,0,2,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,108,80.0,1,nan,11.9334077835083,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.823553965097024,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_WALK_MAX,step_up_0p18,0,2,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,108,80.0,1,nan,12.976422309875488,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.9478794595788647,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_WALK_MAX,step_up_0p20,0,2,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,108,80.0,1,nan,12.21946907043457,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.8612188221922175,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_WALK_MAX,step_up_0p22,0,2,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,108,80.0,1,nan,12.347986221313477,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.75549753614896,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_WALK_MAX,step_up_0p24,0,2,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,108,80.0,1,nan,11.825701713562012,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.7558440577114425,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_WALK_MAX,step_up_0p26,0,2,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,108,80.0,1,nan,11.789104461669922,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.952808238026481,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_WALK_MAX,step_up_0p28,0,2,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,108,80.0,1,nan,12.043818473815918,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,15,0,step_up,1,3.814498795899205,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_WALK_MAX,step_up_0p30,0,2,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,108,80.0,1,nan,11.610846519470215,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.7992788572052936,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_WALK_MAX,step_up_0p02,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,630,80.0,1,nan,15.076932907104492,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.653843873200875,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_WALK_MAX,step_up_0p04,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,630,80.0,1,nan,13.288569450378418,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.6449674786977226,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_WALK_MAX,step_up_0p06,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,630,80.0,1,nan,13.272930145263672,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,4.025511082117714,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_WALK_MAX,step_up_0p08,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,630,80.0,1,nan,14.171989440917969,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,4.098829853902824,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_WALK_MAX,step_up_0p10,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,630,80.0,1,nan,18.019960403442383,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.7229595787847123,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_WALK_MAX,step_up_0p12,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,630,80.0,1,nan,21.491069793701172,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.609314653111094,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_WALK_MAX,step_up_0p14,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,630,80.0,1,nan,13.278489112854004,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.8759399194065396,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_WALK_MAX,step_up_0p16,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,630,80.0,1,nan,14.70742416381836,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.6345239733825943,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_WALK_MAX,step_up_0p18,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,630,80.0,1,nan,13.281664848327637,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.8557883229299064,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_WALK_MAX,step_up_0p20,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,630,80.0,1,nan,15.396411895751953,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.8067077013541013,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_WALK_MAX,step_up_0p22,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,630,80.0,1,nan,14.060770034790039,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.5764752288317365,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_WALK_MAX,step_up_0p24,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,630,80.0,1,nan,13.295794486999512,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.8368827070953238,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_WALK_MAX,step_up_0p26,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,630,80.0,1,nan,15.853407859802246,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.913326528891394,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_WALK_MAX,step_up_0p28,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,630,80.0,1,nan,14.314608573913574,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,3.918655193409882,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_WALK_MAX,step_up_0p30,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,630,80.0,1,nan,17.516969680786133,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.6206118181277436,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_WALK_MAX,step_up_0p02,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,659,80.0,1,nan,14.368977546691895,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.552200816771945,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_WALK_MAX,step_up_0p04,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,659,80.0,1,nan,15.475075721740723,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.841423467433113,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_WALK_MAX,step_up_0p06,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,659,80.0,1,nan,14.383377075195312,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.576476845803336,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_WALK_MAX,step_up_0p08,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,659,80.0,1,nan,14.406354904174805,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.6234945381972206,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_WALK_MAX,step_up_0p10,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,659,80.0,1,nan,14.41401481628418,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.5795729159133782,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_WALK_MAX,step_up_0p12,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,659,80.0,1,nan,14.478178024291992,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.839914438791627,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_WALK_MAX,step_up_0p14,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,659,80.0,1,nan,18.658876419067383,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.5575845372859156,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_WALK_MAX,step_up_0p16,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,659,80.0,1,nan,14.531923294067383,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.6541578742294867,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_WALK_MAX,step_up_0p18,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,659,80.0,1,nan,14.371129989624023,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.544380444718372,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_WALK_MAX,step_up_0p20,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,659,80.0,1,nan,14.933770179748535,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.5566768106220383,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_WALK_MAX,step_up_0p22,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,659,80.0,1,nan,14.454567909240723,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.548912944488645,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_WALK_MAX,step_up_0p24,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,659,80.0,1,nan,18.503944396972656,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 80 --trace-npz outputs/lift/trace_walk80.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,3.6338202941420303,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_WALK_MAX,step_up_0p26,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,659,80.0,1,nan,14.438018798828125,,off,nan,0.0,0.0,
