argv,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,level_m,n_probes,param,probe,reached,rep,run_utc,skill,steps,swing_lift_mm,t_reached_s
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 40 --results-csv outputs/swing_lift_steps.csv,26,step_up,1,4.358090703654546,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-29T15:43:45Z,TROT,615,40.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 40 --results-csv outputs/swing_lift_steps.csv,26,step_up,1,4.350032790386102,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-29T15:43:45Z,TROT,615,40.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 40 --results-csv outputs/swing_lift_steps.csv,26,step_up,1,4.361932508116625,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-29T15:43:45Z,TROT,615,40.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 40 --results-csv outputs/swing_lift_steps.csv,26,step_up,1,4.354256313772046,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,4,2026-08-29T15:43:45Z,TROT,615,40.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 40 --results-csv outputs/swing_lift_steps.csv,26,step_up,1,4.3484166065000025,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,4,2026-08-29T15:43:45Z,TROT,615,40.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 40 --results-csv outputs/swing_lift_steps.csv,26,step_up,1,4.3533815780710015,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,4,2026-08-29T15:43:45Z,TROT,615,40.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,21.83921819736107,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,20.39101989615063,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,20.775553853795053,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,57.52385303392326,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,2.823079170407161,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,17.48450747490609,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,27.278887089157237,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,19.782291535297354,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,22.93288159139632,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,22.663084097436922,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,22.19134859496785,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,27.02574429690243,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,25.737822140528557,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,15.375058105188566,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,26.245897202080968,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,0,2026-08-29T15:45:32Z,WALK,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,46.76612378879672,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,24.581547512157286,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,1.8195234617219243,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,49.15703627749394,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,2.211384252051259,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,2.2399416808545314,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,2.20339862452449,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,2.0997669091099476,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,2.263884152190065,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,2.5519210865498563,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,1.9781279858267833,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,17.98489695083588,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,2.1980641719035297,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,1,2.23259948076188,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,0,step_up,0,1.3108987526752083,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-08-29T15:45:32Z,TROT,2140,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,4.260684635170837,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,3.3369712561475477,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,3.488444310850799,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,2.499576942838241,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,3.3660375028813463,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,3.390496391165535,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,3.344722077444713,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,2.6853192490582254,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,2.5395407470999447,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,2.519255241893985,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,3.9341588571286374,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,2.6433952984644047,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,1.655418343999945,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,2.5738481430772513,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,7,step_up,1,2.4136834962811946,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,1,2026-08-29T15:45:32Z,WALK,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.5853653227116613,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.573901729050765,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.5977754549234557,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.6013446603890404,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.6029301641738316,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.5903644239389823,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.5769778531288012,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.579901162979748,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.5840496864577096,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.6056643090595233,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.5952759168927773,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.5889307372980976,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.582199099393703,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.583719640402511,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,6,step_up,1,3.5805601389156068,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,1,2026-08-29T15:45:32Z,TROT,777,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,15,step_up,1,2.5193711465330364,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,2,2026-08-29T15:45:32Z,WALK,692,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,15,step_up,1,3.084342209436782,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,2,2026-08-29T15:45:32Z,WALK,692,60.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_steps.csv,15,step_up,1,2.731115577122866,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,2,2026-08-29T15:45:32Z,WALK,692,60.0,nan
