argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,slope,1,3.128139913797168,on,5,4,heading-only,0.0,0,0.04,obstacle,40.0,20,probe.slope@WALK,slope_40p00,0,3,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999964,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,1.1225747058857367,on,5,4,heading-only,0.0,0,0.04,obstacle,0.005,20,probe.roughness@WALK,roughness_0p005,1,3,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1848,0.0,1,22.26,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,1.250030713966957,on,5,4,heading-only,0.0,0,0.04,obstacle,0.01,20,probe.roughness@WALK,roughness_0p010,0,3,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999929,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,1.7765025025213819,on,5,4,heading-only,0.0,0,0.04,obstacle,0.015,20,probe.roughness@WALK,roughness_0p015,0,3,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,2.2456641602239227,on,5,4,heading-only,0.0,0,0.04,obstacle,0.02,20,probe.roughness@WALK,roughness_0p020,0,3,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999982,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,2.2939122498657403,on,5,4,heading-only,0.0,0,0.04,obstacle,0.025,20,probe.roughness@WALK,roughness_0p025,0,3,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999964,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,2.84205412256331,on,5,4,heading-only,0.0,0,0.04,obstacle,0.03,20,probe.roughness@WALK,roughness_0p030,0,3,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,2.649028091429938,on,5,4,heading-only,0.0,0,0.04,obstacle,0.035,20,probe.roughness@WALK,roughness_0p035,0,3,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999929,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,2.5553446020632022,on,5,4,heading-only,0.0,0,0.04,obstacle,0.04,20,probe.roughness@WALK,roughness_0p040,0,3,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,2.318515760968158,on,5,4,heading-only,0.0,0,0.04,obstacle,0.045,20,probe.roughness@WALK,roughness_0p045,0,3,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999982,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,2.2000253998531063,on,5,4,heading-only,0.0,0,0.04,obstacle,0.05,20,probe.roughness@WALK,roughness_0p050,0,3,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999964,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,2.655829892619147,on,5,4,heading-only,0.0,0,0.04,obstacle,0.055,20,probe.roughness@WALK,roughness_0p055,0,3,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,22,roughness,1,2.5322960154272742,on,5,4,heading-only,0.0,0,0.04,obstacle,0.06,20,probe.roughness@WALK,roughness_0p060,0,3,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999929,0.0,1848,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,slope,1,1.6739052250499802,on,5,4,heading-only,0.0,0,0.04,obstacle,5.0,20,probe.slope@WALK,slope_5p00,1,4,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1807,0.0,1,28.94,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,slope,1,2.553115022381645,on,5,4,heading-only,0.0,0,0.04,obstacle,10.0,20,probe.slope@WALK,slope_10p00,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999982,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,slope,1,2.855912905771681,on,5,4,heading-only,0.0,0,0.04,obstacle,15.0,20,probe.slope@WALK,slope_15p00,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999964,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,slope,1,2.887792334607561,on,5,4,heading-only,0.0,0,0.04,obstacle,20.0,20,probe.slope@WALK,slope_20p00,0,4,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,slope,1,2.9226215326251035,on,5,4,heading-only,0.0,0,0.04,obstacle,25.0,20,probe.slope@WALK,slope_25p00,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999929,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,slope,1,2.9842132268057644,on,5,4,heading-only,0.0,0,0.04,obstacle,30.0,20,probe.slope@WALK,slope_30p00,0,4,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,slope,1,2.990681756835156,on,5,4,heading-only,0.0,0,0.04,obstacle,35.0,20,probe.slope@WALK,slope_35p00,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999982,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,slope,1,2.890194359135575,on,5,4,heading-only,0.0,0,0.04,obstacle,40.0,20,probe.slope@WALK,slope_40p00,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999964,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,0.9448718440315701,on,5,4,heading-only,0.0,0,0.04,obstacle,0.005,20,probe.roughness@WALK,roughness_0p005,1,4,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1807,0.0,1,21.72,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,1.4054636964158678,on,5,4,heading-only,0.0,0,0.04,obstacle,0.01,20,probe.roughness@WALK,roughness_0p010,1,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999929,0.0,1807,0.0,1,22.52,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,1.5531215912686995,on,5,4,heading-only,0.0,0,0.04,obstacle,0.015,20,probe.roughness@WALK,roughness_0p015,0,4,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,2.198882017079386,on,5,4,heading-only,0.0,0,0.04,obstacle,0.02,20,probe.roughness@WALK,roughness_0p020,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999982,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,2.543820849154072,on,5,4,heading-only,0.0,0,0.04,obstacle,0.025,20,probe.roughness@WALK,roughness_0p025,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999964,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,2.7839784815052973,on,5,4,heading-only,0.0,0,0.04,obstacle,0.03,20,probe.roughness@WALK,roughness_0p030,0,4,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,2.559206052459729,on,5,4,heading-only,0.0,0,0.04,obstacle,0.035,20,probe.roughness@WALK,roughness_0p035,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999929,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,2.6288997062841415,on,5,4,heading-only,0.0,0,0.04,obstacle,0.04,20,probe.roughness@WALK,roughness_0p040,0,4,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,2.643321931132018,on,5,4,heading-only,0.0,0,0.04,obstacle,0.045,20,probe.roughness@WALK,roughness_0p045,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999982,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,2.6058532345816308,on,5,4,heading-only,0.0,0,0.04,obstacle,0.05,20,probe.roughness@WALK,roughness_0p050,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999964,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,2.417360539134768,on,5,4,heading-only,0.0,0,0.04,obstacle,0.055,20,probe.roughness@WALK,roughness_0p055,0,4,2026-08-31T02:27:13Z,goal,1,WALK,1.0,0.0,1807,0.0,1,nan,,
--headless --device cpu --probes data/calibration_probes_v2.npz --families slope roughness --skill WALK --reps 5 --foot-comp on --heading heading-only --results-csv outputs/v2_walk.csv,,30,roughness,1,2.6828692671221517,on,5,4,heading-only,0.0,0,0.04,obstacle,0.06,20,probe.roughness@WALK,roughness_0p060,0,4,2026-08-31T02:27:13Z,goal,1,WALK,0.9999999999999929,0.0,1807,0.0,1,nan,,
