ablation,argv,balance_comp,balance_kd_pitch,balance_kd_roll,balance_kp_pitch,balance_kp_roll,balance_max_rad,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,cmd_jump_rad,contact_rule,contact_threshold_n,decimation,dev_cmd_max_rad,dev_cmd_rms_calf_stance,dev_cmd_rms_calf_swing,dev_cmd_rms_hip_stance,dev_cmd_rms_hip_swing,dev_cmd_rms_thigh_stance,dev_cmd_rms_thigh_swing,dev_meas_rms_calf_stance,dev_meas_rms_calf_swing,dev_meas_rms_hip_stance,dev_meas_rms_hip_swing,dev_meas_rms_thigh_stance,dev_meas_rms_thigh_swing,dt,duty,duty_bare_threshold,duty_per_leg,fall_height_m,flight_frac,foot_axis,foot_cap_hit_frac,foot_clip_rad,foot_comp,foot_hip_x_front_m,foot_k,foot_len_bias,foot_lever_m,foot_sign,foot_swing_source,foot_t_stance_s,foot_vel_filter_hz,foot_vx_des,foot_vy_log,foot_vy_target,foot_wz_log,foot_yaw,foot_yaw_bias,gain_writes,ground_friction_mu,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_offset_rad_max,hip_sign,mode_requested,mode_used,n_cycles,n_steps,overwrite_frac_legsteps,overwrite_frac_time,phys_dt,plant_comp,plant_comp_alpha,rate,run_utc,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,stride_hz_bare_threshold,swing_frac,switch_after_cycles,switch_step,switch_t_s,tag,term_reason,terminated_s,then_clip,torque_saturated_frac,verdict,via_clip,vx_mean,vy_mean,yaw_rate_deg_s
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_regress_off --trace-npz outputs/traces/footcomp/e_regress_off.npz --foot-comp raibert --foot-clip-rad 0.05,off,0.0,0.0,0.0,0.0,0.0,0.3335344195365906,identity,0.6181183482209841,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.022225670516490936,0.0,0.0,0.24396151304244995,0.0688866451382637,0.1161646768450737,0.03363433852791786,0.1209273561835289,0.053456589579582214,0.020090821531248082,0.54296875,0.537109375,"[0.5869791666666667, 0.5692708333333333, 0.4713541666666667, 0.5442708333333334]",0.15,0.0,y,0.020061728395061727,0.05,raibert,0.1934001270520398,0.0,,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,58,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T09:50:27Z,stand,2,0.014293946325778961,16,level,0.018806214062007987,1.555436643115643,2.765220698872254,0.421875,,,,e_regress_off,,,,0.0,WARN,,0.6585094332695007,0.01522577740252018,5.321401119232178
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_regress_yawlog --trace-npz outputs/traces/footcomp/e_regress_yawlog.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw log,off,0.0,0.0,0.0,0.0,0.0,0.32468029856681824,identity,0.5815184737245241,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.04653455317020416,0.0,0.0,0.26155391335487366,0.10678339749574661,0.11129602044820786,0.07777447998523712,0.16404187679290771,0.1709013432264328,0.020090821531248082,0.47610294117647056,0.5,"[0.39705882352941174, 0.625, 0.3088235294117647, 0.5735294117647058]",0.15,0.0,y,0.7533039647577092,0.05,raibert,0.1934001270520398,0.0,,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,,0.019511,log,,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,3,136,0.4172794117647059,0.8970588235294118,0.0050227053828120205,off,0.0,lo,2026-08-29T09:51:03Z,stand,2,0.014293946325778961,16,level,0.2232600307316875,1.6591324193233525,2.2624532990772988,0.4172794117647059,,,,e_regress_yawlog,roll,2.712260906718491,,0.004901960784313725,FAIL,,0.4589056670665741,-0.15690238773822784,1.225167155265808
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_trot_cyc_05 --trace-npz outputs/traces/footcomp/e_trot_cyc_05.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw log-cycle,off,0.0,0.0,0.0,0.0,0.0,0.3261314332485199,identity,0.5543016993130246,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.04549122974276543,0.0,0.0,0.2935577630996704,0.07901692390441895,0.11934284120798111,0.09494596719741821,0.12271175533533096,0.13335998356342316,0.020090821531248082,0.4957627118644068,0.5084745762711864,"[0.3644067796610169, 0.5932203389830508, 0.3305084745762712, 0.6949152542372882]",0.15,0.00847457627118644,y,0.7602040816326531,0.05,raibert,0.1934001270520398,0.0,,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,,0.019511,log-cycle,,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,1,118,0.4152542372881356,0.8983050847457628,0.0050227053828120205,off,0.0,lo,2026-08-29T09:51:32Z,stand,2,0.014293946325778961,16,level,0.0,1.6591324193233525,3.318264838646705,0.4152542372881356,,,,e_trot_cyc_05,roll,2.3506261191560256,,0.0007062146892655367,FAIL,,0.3357982039451599,-0.18773266673088074,19.925567626953125
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_trot_cyc_10 --trace-npz outputs/traces/footcomp/e_trot_cyc_10.npz --foot-comp raibert --foot-clip-rad 0.10 --foot-yaw log-cycle,off,0.0,0.0,0.0,0.0,0.0,0.3338354825973511,identity,0.6321304539839426,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.10000000149011612,0.0,0.0,0.0,0.02877018228173256,0.0,0.0,0.24591749906539917,0.06900917738676071,0.11010955274105072,0.038375142961740494,0.12050577253103256,0.05450582504272461,0.020090821531248082,0.55,0.538671875,"[0.5723958333333333, 0.596875, 0.4739583333333333, 0.5567708333333333]",0.15,0.0,y,0.010185185185185186,0.1,raibert,0.1934001270520398,0.0,,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,,0.019511,log-cycle,,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,59,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T09:51:59Z,stand,2,0.014293946325778961,16,level,0.013490113472557347,1.555436643115643,1.6056120187000187,0.421875,,,,e_trot_cyc_10,,,,0.0,WARN,,0.658654510974884,0.0032054625917226076,6.425516605377197
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_walk_cyc_05 --trace-npz outputs/traces/footcomp/e_walk_cyc_05.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw log-cycle,off,0.0,0.0,0.0,0.0,0.0,0.3159785568714142,identity,0.5164012527093291,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.04044954851269722,0.0,0.0,0.2322147786617279,0.043102871626615524,0.10230767726898193,0.047979217022657394,0.08189034461975098,0.0468730628490448,0.01977108591891901,0.5902027027027027,0.5512387387387387,"[0.6513513513513514, 0.5576576576576576, 0.5653153153153153, 0.5864864864864865]",0.15,0.0,y,0.48833333333333334,0.05,raibert,0.19340020381222495,0.0,,0.2869259938597679,1.0,clip,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,log-cycle,,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T09:52:36Z,stand,3,0.026363134384155273,18,level,0.023422657324677524,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,e_walk_cyc_05,,,,0.0,WARN,,0.23111847043037415,-0.0038970166351646185,3.665074586868286
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_walk_cyc_10 --trace-npz outputs/traces/footcomp/e_walk_cyc_10.npz --foot-comp raibert --foot-clip-rad 0.10 --foot-yaw log-cycle,off,0.0,0.0,0.0,0.0,0.0,0.3158816695213318,identity,0.5376406659682592,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.10000000149011612,0.0,0.0,0.0,0.05762515589594841,0.0,0.0,0.23357929289340973,0.039773132652044296,0.10390103608369827,0.06161921098828316,0.08944469690322876,0.05543644726276398,0.01977108591891901,0.6005630630630631,0.5677927927927928,"[0.6531531531531531, 0.5761261261261261, 0.5878378378378378, 0.5851351351351352]",0.15,0.0,y,0.09033333333333333,0.1,raibert,0.19340020381222495,0.0,,0.2869259938597679,1.0,clip,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,log-cycle,,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T09:53:14Z,stand,3,0.026363134384155273,18,level,0.02915058533207889,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,e_walk_cyc_10,,,,0.0,WARN,,0.21969559788703918,-0.00036251256824471056,6.828763961791992
none,--clip-archive data/skill_clips.npz --clip TURN --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_turn_cyc_10 --trace-npz outputs/traces/footcomp/e_turn_cyc_10.npz --foot-comp raibert --foot-clip-rad 0.10 --foot-yaw log-cycle,off,0.0,0.0,0.0,0.0,0.0,0.34075069427490234,identity,0.3801678940653801,True,True,TURN,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.10000000149011612,0.0,0.0,0.0,0.06640182435512543,0.0,0.0,0.1831037551164627,0.05909687653183937,0.08570309728384018,0.08288747817277908,0.042804181575775146,0.028958212584257126,0.019829280799998135,0.6439814814814815,0.5976851851851852,"[0.5977777777777777, 0.8292592592592593, 0.6292592592592593, 0.5196296296296297]",0.15,0.0,y,0.2598870056497175,0.1,raibert,0.1934002084666337,0.0,0.0,0.29903870075941086,1.0,clip,0.5998357441999437,0.0,0.007509986553621348,0.0143151,,-0.395449,log-cycle,0.0,0,1.3,32.107841608921596,2,0.06130257248878479,0.0,keep,position,position,63,2700,0.3277777777777778,0.8222222222222222,0.004957320199999534,off,0.0,lo,2026-08-29T09:54:18Z,stand,3,0.005334831774234772,24,level,0.2235918087616857,1.120677166578039,3.362031499734117,0.3277777777777778,,,,e_turn_cyc_10,,,,0.0,WARN,,0.01685314252972603,0.01673673838376999,-16.32142448425293
none,--clip-archive data/skill_clips.npz --clip TURN --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_turn_yawlog_02 --trace-npz outputs/traces/footcomp/e_turn_yawlog_02.npz --foot-comp raibert --foot-clip-rad 0.02 --foot-yaw log,off,0.0,0.0,0.0,0.0,0.0,0.3388689458370209,identity,0.34919312798107666,True,True,TURN,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.019999999552965164,0.0,0.0,0.0,0.018850797787308693,0.0,0.0,0.1882534921169281,0.07544029504060745,0.09074094891548157,0.0710148885846138,0.04918641597032547,0.03398914635181427,0.019829280799998135,0.6092951991828396,0.5804392236976507,"[0.5740551583248212, 0.72829417773238, 0.5648621041879469, 0.5699693564862104]",0.15,0.0,y,0.8390625,0.02,raibert,0.1934002084666337,0.0,0.0,0.29903870075941086,1.0,clip,0.5998357441999437,0.0,0.007509986553621348,0.0143151,,-0.395449,log,0.0,0,1.3,32.107841608921596,2,0.06130257248878479,0.0,keep,position,position,23,979,0.3268641470888662,0.8202247191011236,0.004957320199999534,off,0.0,lo,2026-08-29T09:54:58Z,stand,3,0.005334831774234772,24,level,0.3718968868307541,1.2007255356193276,2.192629238957033,0.3268641470888662,,,,e_turn_yawlog_02,roll,19.393036622398174,,0.0,FAIL,,0.008321734145283699,0.004083497915416956,-14.866056442260742
none,--clip-archive data/skill_clips.npz --clip TURN --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_turn_yawlog_03 --trace-npz outputs/traces/footcomp/e_turn_yawlog_03.npz --foot-comp raibert --foot-clip-rad 0.03 --foot-yaw log,off,0.0,0.0,0.0,0.0,0.0,0.3401246964931488,identity,0.3703005543599526,True,True,TURN,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.029999999329447746,0.0,0.0,0.0,0.027183813974261284,0.0,0.0,0.18631361424922943,0.06791507452726364,0.08441184461116791,0.06427378207445145,0.04678650200366974,0.029902465641498566,0.019829280799998135,0.6163003663003663,0.5900488400488401,"[0.6043956043956044, 0.7350427350427351, 0.5824175824175825, 0.5433455433455433]",0.15,0.0,y,0.7362278244631186,0.03,raibert,0.1934002084666337,0.0,0.0,0.29903870075941086,1.0,clip,0.5998357441999437,0.0,0.007509986553621348,0.0143151,,-0.395449,log,0.0,0,1.3,32.107841608921596,2,0.06130257248878479,0.0,keep,position,position,38,1638,0.3269230769230769,0.8211233211233211,0.004957320199999534,off,0.0,lo,2026-08-29T09:55:29Z,stand,3,0.005334831774234772,24,level,0.2974727457028297,1.1461471021820855,1.8010883034289913,0.3269230769230769,,,,e_turn_yawlog_03,roll,32.460532669596944,,0.0,FAIL,,0.01556344237178564,0.006594295613467693,-16.991493225097656
none,--clip-archive data/skill_clips.npz --clip TURN --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag e_turn_yawlog_04 --trace-npz outputs/traces/footcomp/e_turn_yawlog_04.npz --foot-comp raibert --foot-clip-rad 0.04 --foot-yaw log,off,0.0,0.0,0.0,0.0,0.0,0.3415151834487915,identity,0.4100133776664734,True,True,TURN,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.03999999910593033,0.0,0.0,0.0,0.03485990688204765,0.0,0.0,0.18208502233028412,0.05648374184966087,0.07759874314069748,0.058669328689575195,0.04313236474990845,0.026446761563420296,0.019829280799998135,0.6147222222222222,0.5914814814814815,"[0.6377777777777778, 0.71, 0.6040740740740741, 0.5070370370370371]",0.15,0.0,y,0.6511299435028248,0.04,raibert,0.1934002084666337,0.0,0.0,0.29903870075941086,1.0,clip,0.5998357441999437,0.0,0.007509986553621348,0.0143151,,-0.395449,log,0.0,0,1.3,32.107841608921596,2,0.06130257248878479,0.0,keep,position,position,64,2700,0.3277777777777778,0.8222222222222222,0.004957320199999534,off,0.0,lo,2026-08-29T09:56:05Z,stand,3,0.005334831774234772,24,level,0.25825117951816634,1.1461471021820855,1.738981810207302,0.3277777777777778,,,,e_turn_yawlog_04,,,,0.0,WARN,,0.019226539880037308,0.01754828356206417,-18.913515090942383
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_regress --trace-npz outputs/traces/footcomp/f_regress.npz --foot-comp raibert --foot-clip-rad 0.05,off,0.0,0.0,0.0,0.0,0.0,0.3335344195365906,identity,0.6181183482209841,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.022225670516490936,0.0,0.0,0.24396151304244995,0.0688866451382637,0.1161646768450737,0.03363433852791786,0.1209273561835289,0.053456589579582214,0.020090821531248082,0.54296875,0.537109375,"[0.5869791666666667, 0.5692708333333333, 0.4713541666666667, 0.5442708333333334]",0.15,0.0,y,0.020061728395061727,0.05,raibert,0.1934001270520398,0.0,0.0,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,58,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T09:58:03Z,stand,2,0.014293946325778961,16,level,0.018806214062007987,1.555436643115643,2.765220698872254,0.421875,,,,f_regress,,,,0.0,WARN,,0.6585094332695007,0.01522577740252018,5.321401119232178
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_regress --trace-npz outputs/traces/footcomp/f_regress.npz --foot-comp raibert --foot-clip-rad 0.05,off,0.0,0.0,0.0,0.0,0.0,0.3335344195365906,identity,0.6181183482209841,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.022225670516490936,0.0,0.0,0.24396151304244995,0.0688866451382637,0.1161646768450737,0.03363433852791786,0.1209273561835289,0.053456589579582214,0.020090821531248082,0.54296875,0.537109375,"[0.5869791666666667, 0.5692708333333333, 0.4713541666666667, 0.5442708333333334]",0.15,0.0,y,0.020061728395061727,0.05,raibert,0.1934001270520398,0.0,0.0,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,58,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T10:00:33Z,stand,2,0.014293946325778961,16,level,0.018806214062007987,1.555436643115643,2.765220698872254,0.421875,,,,f_regress,,,,0.0,WARN,,0.6585094332695007,0.01522577740252018,5.321401119232178
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_trot_yawbias-0.04 --trace-npz outputs/traces/footcomp/f_trot_yawbias-0.04.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw-bias -0.04,off,0.0,0.0,0.0,0.0,0.0,0.329134464263916,identity,0.5633453233167529,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.09000000357627869,0.0,0.0,0.0,0.0564131997525692,0.0,0.0,0.27235954999923706,0.0930282399058342,0.11825764924287796,0.09510024636983871,0.14143666625022888,0.14470669627189636,0.020090821531248082,0.5321969696969697,0.5366161616161617,"[0.5909090909090909, 0.5378787878787878, 0.4393939393939394, 0.5606060606060606]",0.15,0.0,y,0.512743628185907,0.05,raibert,0.1934001270520398,0.0,0.0,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,-0.04,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,9,396,0.42108585858585856,0.9040404040404041,0.0050227053828120205,off,0.0,lo,2026-08-29T10:01:10Z,stand,2,0.014293946325778961,16,level,0.37470974325487644,1.6591324193233525,2.8442270045543188,0.42108585858585856,,,,f_trot_yawbias-0.04,roll,7.935874504842992,,0.00484006734006734,FAIL,,0.49066436290740967,-0.02174672856926918,-1.7801097631454468
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_trot_yawbias-0.02 --trace-npz outputs/traces/footcomp/f_trot_yawbias-0.02.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw-bias -0.02,off,0.0,0.0,0.0,0.0,0.0,0.3337555527687073,identity,0.618528055648009,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.07000000029802322,0.0,0.0,0.0,0.037110552191734314,0.0,0.0,0.24296614527702332,0.07251895219087601,0.11462517082691193,0.04513086751103401,0.12159612774848938,0.05552814155817032,0.020090821531248082,0.5522135416666667,0.54765625,"[0.6203125, 0.5572916666666666, 0.5041666666666667, 0.5270833333333333]",0.15,0.0,y,0.1095679012345679,0.05,raibert,0.1934001270520398,0.0,0.0,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,-0.02,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,58,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T10:01:39Z,stand,2,0.014293946325778961,16,level,0.02746779863616674,1.555436643115643,2.488698628985029,0.421875,,,,f_trot_yawbias-0.02,,,,0.0,WARN,,0.6600309610366821,0.04042929783463478,2.224853992462158
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_trot_yawbias0.02 --trace-npz outputs/traces/footcomp/f_trot_yawbias0.02.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw-bias 0.02,off,0.0,0.0,0.0,0.0,0.0,0.3342825770378113,identity,0.6607168354094028,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.07000000029802322,0.0,0.0,0.0,0.033492255955934525,0.0,0.0,0.24712532758712769,0.06854063272476196,0.10430972278118134,0.04248299449682236,0.11980345845222473,0.05510114133358002,0.020090821531248082,0.5541666666666667,0.5458333333333333,"[0.5677083333333334, 0.6052083333333333, 0.46979166666666666, 0.5739583333333333]",0.15,0.0,y,0.037654320987654324,0.05,raibert,0.1934001270520398,0.0,0.0,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.02,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,58,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T10:02:15Z,stand,2,0.014293946325778961,16,level,0.019166565172028992,1.555436643115643,2.765220698872254,0.421875,,,,f_trot_yawbias0.02,,,,0.0,WARN,,0.657553493976593,-0.015130351297557354,6.671590328216553
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_trot_yawbias0.04 --trace-npz outputs/traces/footcomp/f_trot_yawbias0.04.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw-bias 0.04,off,0.0,0.0,0.0,0.0,0.0,0.33045318722724915,identity,0.5839056422313055,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.09000000357627869,0.0,0.0,0.0,0.05964525043964386,0.0,0.0,0.2548334300518036,0.09932117164134979,0.11113995313644409,0.07385846972465515,0.1520829051733017,0.17157794535160065,0.020090821531248082,0.5473744292237442,0.5439497716894978,"[0.5114155251141552, 0.6689497716894978, 0.4634703196347032, 0.545662100456621]",0.15,0.0045662100456621,y,0.6005434782608695,0.05,raibert,0.1934001270520398,0.0,0.0,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.04,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,12,438,0.4200913242009132,0.9041095890410958,0.0050227053828120205,off,0.0,lo,2026-08-29T10:02:52Z,stand,2,0.014293946325778961,16,level,0.12206109316057034,1.555436643115643,2.927880739982387,0.4200913242009132,,,,f_trot_yawbias0.04,roll,8.779689009155412,,0.005707762557077625,FAIL,,0.49026796221733093,-0.06275919824838638,5.3259429931640625
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_trot_lenbias-0.04 --trace-npz outputs/traces/footcomp/f_trot_lenbias-0.04.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-len-bias -0.04,off,0.0,0.0,0.0,0.0,0.0,0.33290061354637146,identity,0.6045863305528959,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.01728934422135353,0.0,0.03999999538064003,0.24709205329418182,0.06868692487478256,0.12171735614538193,0.03056968003511429,0.12072516977787018,0.07024997472763062,0.020090821531248082,0.5407552083333333,0.5385416666666667,"[0.5588541666666667, 0.5953125, 0.47552083333333334, 0.5333333333333333]",0.15,0.0,y,0.0024691358024691358,0.05,raibert,0.1934001270520398,0.0,-0.04,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,58,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T10:03:22Z,stand,2,0.014293946325778961,16,level,0.01630633787315497,1.555436643115643,1.555436643115643,0.421875,,,,f_trot_lenbias-0.04,,,,0.0,WARN,,0.6503334641456604,-0.002052425406873226,0.6135608553886414
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_trot_lenbias-0.02 --trace-npz outputs/traces/footcomp/f_trot_lenbias-0.02.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-len-bias -0.02,off,0.0,0.0,0.0,0.0,0.0,0.33398371934890747,identity,0.6477121976980319,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.02205146662890911,0.0,0.019999997690320015,0.24554398655891418,0.06865625083446503,0.11142250150442123,0.03395676612854004,0.11836429685354233,0.06100831925868988,0.020090821531248082,0.5440104166666667,0.5447916666666667,"[0.5567708333333333, 0.609375, 0.4708333333333333, 0.5390625]",0.15,0.0,y,0.019753086419753086,0.05,raibert,0.1934001270520398,0.0,-0.02,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,58,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T10:03:58Z,stand,2,0.014293946325778961,16,level,0.017312332118662416,1.555436643115643,1.555436643115643,0.421875,,,,f_trot_lenbias-0.02,,,,0.0,WARN,,0.6574410796165466,-0.014295844361186028,1.3442734479904175
