argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,foot_len_bias,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1899101287126541,5,gap,0,3.3832318744136542,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,1,5,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,268,0.0,1,5.32,-91.43362694399141,91.43362694399141
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.18635527789592743,5,gap,0,3.437905027387692,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,1,5,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,268,0.0,1,5.34,-90.67330663907234,90.67330663907234
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1913113296031952,5,gap,0,3.48393763756725,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,1,5,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,268,0.0,1,5.3,-92.59554248627205,92.59554248627205
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1896650195121765,6,step_up,0,3.8349028928071904,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,1,6,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,265,0.0,1,5.28,-90.89727885294627,90.89727885294627
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.19167384505271912,6,step_up,0,3.8362907259836576,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,1,6,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,265,0.0,1,5.26,-91.26528736859211,91.26528736859211
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.19003136456012726,6,step_up,0,3.83800023144563,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,1,6,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,265,0.0,1,5.28,-90.49895482377875,90.49895482377875
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.19021549820899963,6,step_down,0,3.835509859497876,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,1,6,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,265,0.0,1,5.28,-90.93219476596698,90.93219476596698
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1938704550266266,6,step_down,0,3.831301168980616,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,1,6,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,265,0.0,1,5.24,-92.15484521071863,92.15484521071863
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.19315344095230103,6,step_down,0,3.8314773881518547,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,1,6,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,265,0.0,1,5.26,-91.0370386701513,91.0370386701513
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1903953105211258,6,gap,0,3.3846142784609285,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,1,6,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,265,0.0,1,5.26,-91.00133488183917,91.00133488183917
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.188370019197464,6,gap,0,3.439393898368716,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,1,6,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,265,0.0,1,5.28,-90.2566006877874,90.2566006877874
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.19139206409454346,6,gap,0,3.4845372381860256,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,1,6,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,265,0.0,1,5.26,-91.50966102251064,91.50966102251064
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.18940827250480652,7,step_up,0,3.840722909227545,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,1,7,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,267,0.0,1,5.26,-92.89645910630824,92.89645910630824
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1878785789012909,7,step_up,0,3.8422928138037173,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,1,7,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,267,0.0,1,5.26,-93.53612767069785,93.53612767069785
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.18898016214370728,7,step_up,0,3.841531459248848,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,1,7,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,267,0.0,1,5.24,-93.90571065456746,93.90571065456746
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.18687847256660461,7,step_down,0,3.843214606529704,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,1,7,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,267,0.0,1,5.26,-93.51506220002835,93.51506220002835
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.18826627731323242,7,step_down,0,3.843068048971901,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,1,7,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,267,0.0,1,5.26,-93.86409911718002,93.86409911718002
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1915958821773529,7,step_down,0,3.834695034701425,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,1,7,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,267,0.0,1,5.24,-93.88857940767878,93.88857940767878
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.19041232764720917,7,gap,0,3.3895047673686713,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,1,7,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,267,0.0,1,5.26,-93.70899403091278,93.70899403091278
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1879914551973343,7,gap,0,3.442591406473467,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,1,7,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,267,0.0,1,5.26,-93.40808663016455,93.40808663016455
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.17512130737304688,7,gap,0,3.507305868773429,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,1,7,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,267,0.0,1,5.32,-90.31278835135376,90.31278835135376
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1413566768169403,8,step_up,0,3.908625899493633,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,1,8,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,288,0.0,1,5.54,-91.29383019888195,91.29383019888195
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.14145642518997192,8,step_up,0,3.9197394827856322,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,1,8,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,288,0.0,1,5.32,-99.13992897565717,99.13992897565717
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.12828566133975983,8,step_up,0,3.926409583770794,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,1,8,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,288,0.0,1,5.36,-96.30083348009478,96.30083348009478
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.13189657032489777,8,step_down,0,3.906430740051257,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,1,8,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,288,0.0,1,5.34,-94.84707450122966,94.84707450122966
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.14117224514484406,8,step_down,0,3.89859249121945,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,1,8,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,288,0.0,1,5.74,-90.1039332359571,90.1039332359571
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1332089751958847,8,step_down,0,3.913705787634339,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,1,8,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,288,0.0,1,5.34,-96.51524644068542,96.51524644068542
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.14160022139549255,8,gap,0,3.4505117751550776,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,1,8,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,288,0.0,1,5.6000000000000005,-90.67718871683195,90.67718871683195
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.14076709747314453,8,gap,0,3.501446636973287,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,1,8,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,288,0.0,1,5.68,-91.0201011118697,91.0201011118697
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.13098634779453278,8,gap,0,3.5575439917406992,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,1,8,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,288,0.0,1,5.42,-92.02606602419121,92.02606602419121
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.12495722621679306,9,step_up,0,3.9156395293624615,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,1,9,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,275,0.0,1,5.48,-90.19808221477717,90.19808221477717
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.13883280754089355,9,step_up,0,3.9133348807212114,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,1,9,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,275,0.0,1,5.34,-94.69801913812157,94.69801913812157
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1389702558517456,9,step_up,0,3.9141103879725025,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,1,9,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,275,0.0,1,5.34,-94.71819224525834,94.71819224525834
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.13913464546203613,9,step_down,0,3.9124793313623583,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,1,9,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,275,0.0,1,5.32,-95.55155399168612,95.55155399168612
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.13161474466323853,9,step_down,0,3.9389494233889573,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,1,9,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,275,0.0,1,5.48,-90.19204291717094,90.19204291717094
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.12739987671375275,9,step_down,0,3.9390425243500276,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,1,9,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,275,0.0,1,5.4,-92.6887507903889,92.6887507903889
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.13959674537181854,9,gap,0,3.4639422727767464,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,1,9,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,275,0.0,1,5.32,-95.43272943312357,95.43272943312357
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.14250361919403076,9,gap,0,3.511008297155574,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,1,9,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,275,0.0,1,5.32,-95.71262194220213,95.71262194220213
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.12303970754146576,9,gap,0,3.592164609778586,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,1,9,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,275,0.0,1,5.48,-90.21933244085349,90.21933244085349
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.4596477746963501,10,step_up,1,4.316033908994402,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,0,10,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,141,0.0,1,nan,-16.990407255042754,33.70139775338251
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.48168498277664185,10,step_up,1,4.323796246126073,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,0,10,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,141,0.0,1,nan,-19.414310859793318,37.31024281167504
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.48167333006858826,10,step_up,1,4.327738368848454,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,0,10,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,141,0.0,1,nan,-20.180362772731883,36.429617964739265
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.4913167953491211,10,step_down,1,4.33091444993957,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,0,10,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,141,0.0,1,nan,-20.564546937058537,36.024675238371856
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.4983665347099304,10,step_down,1,4.345527472653379,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,0,10,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,141,0.0,1,nan,-22.269491482749572,38.12488093090252
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.47416600584983826,10,step_down,1,4.323714630476777,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,0,10,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,141,0.0,1,nan,-20.067384527493203,35.65922506917849
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.4746382236480713,10,gap,1,3.880458626621719,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,0,10,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,141,0.0,1,nan,-20.159970508051686,36.97041074420446
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.47571897506713867,10,gap,1,3.919689419906829,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,0,10,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,141,0.0,1,nan,-16.733429668223522,35.049693037401994
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.5056083798408508,10,gap,1,3.995485611004299,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,0,10,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,141,0.0,1,nan,-22.149384739884567,37.70317883489801
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.16254977881908417,11,step_up,0,3.8839427505133486,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,1,11,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,253,0.0,1,5.0200000000000005,-91.62704689705214,91.62704689705214
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.15139825642108917,11,step_up,0,3.8954902874636934,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,1,11,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,253,0.0,1,4.98,-93.16574537105308,93.16574537105308
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1566576212644577,11,step_up,0,3.8895077191202407,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,1,11,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,253,0.0,1,5.0,-92.26259589117987,92.26259589117987
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.16095152497291565,11,step_down,0,3.8851644252478055,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,1,11,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,253,0.0,1,5.0,-92.07026185433861,92.07026185433861
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.16353867948055267,11,step_down,0,3.8823458563993376,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,1,11,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,253,0.0,1,5.04,-90.61060219643548,90.61060219643548
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.14679691195487976,11,step_down,0,3.9095746664861197,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,1,11,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,253,0.0,1,4.92,-95.05990511949372,95.05990511949372
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1447826772928238,11,gap,0,3.4536430520013393,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,1,11,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,253,0.0,1,4.98,-93.23984188446641,93.23984188446641
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.1636565774679184,11,gap,0,3.4885780773553368,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,1,11,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,253,0.0,1,4.94,-94.34216904022483,94.34216904022483
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.16464172303676605,11,gap,0,3.531908020374747,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,1,11,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999964,0.0,253,0.0,1,5.0,-92.4673524776156,92.4673524776156
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.5307348370552063,12,step_up,1,4.303536746160184,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,0,12,2026-08-31T15:46:57Z,inplace,1,TURN,1.0,0.0,115,0.0,1,nan,-18.140473356131764,25.683611129511632
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp on --heading off --results-csv outputs/turn_phase_sweep.csv,0.5553523302078247,12,step_up,1,4.307469115949499,on,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,0,12,2026-08-31T15:46:57Z,inplace,1,TURN,0.9999999999999982,0.0,115,0.0,1,nan,-16.943999833162735,25.377214124684457
