argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,foot_len_bias,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.5531314611434937,3,step_up,1,4.492826793841982,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,0,3,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,362,0.0,1,nan,-57.069400386813726,52.58183137839981
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.568515419960022,3,step_up,1,4.48511278309283,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,0,3,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,362,0.0,1,nan,-52.52969563001588,52.95939497335388
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.46777671575546265,3,step_up,1,4.452494148864533,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,0,3,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,362,0.0,1,nan,-68.67186237098394,78.14329285924785
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.5640258193016052,3,step_down,1,4.4703181255067586,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,0,3,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,362,0.0,1,nan,-49.97414196977408,52.412471168903494
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.5518075227737427,3,step_down,1,4.499567127056549,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,0,3,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,362,0.0,1,nan,-58.039460015178804,53.76416243197812
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.5355393290519714,3,step_down,1,4.4898615672433,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,0,3,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,362,0.0,1,nan,-53.10541717633737,62.0195877194908
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.305560827255249,3,gap,1,3.8665530788460716,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,1,3,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,362,0.0,1,6.0200000000000005,-84.10298874361186,93.19207185922599
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4755669832229614,3,gap,1,4.0923065370791285,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,0,3,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,362,0.0,1,nan,-79.47192294860889,89.85345613132756
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.555645763874054,3,gap,1,4.123333067952916,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,0,3,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,362,0.0,1,nan,-50.75335988152327,53.19322625805589
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4423503875732422,4,step_up,1,4.444312765282487,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,1,4,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,372,0.0,1,6.46,-82.51822103891573,92.82586498520726
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4499821066856384,4,step_up,1,4.452005539417939,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,1,4,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,372,0.0,1,6.5,-76.16130416904326,92.15374159673195
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4593452513217926,4,step_up,1,4.467119924645019,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,1,4,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,372,0.0,1,6.0200000000000005,-76.07591055162891,92.91103173607263
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4823271334171295,4,step_down,1,4.476523180720926,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,0,4,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,372,0.0,1,nan,-89.3603852699668,86.2753002738969
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.41460680961608887,4,step_down,1,4.4274624957806035,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,0,4,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,372,0.0,1,nan,-81.56117035984255,89.8413739911555
