argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_com_height_m,foot_comp,foot_gain,foot_len_bias,foot_offset_clip_m,foot_vy_avg_n,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.681959161315679,0.30502018332481384,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,1,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.686330750049729,0.305078387260437,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,1,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.6954501936665873,0.3050400912761688,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,1,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.685904195655208,0.3051048219203949,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,1,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.6912984027679854,0.3050236403942108,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,1,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.691536329038144,0.3050588071346283,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,1,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.6929405636399917,0.30493807792663574,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,1,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.6773485772820074,0.30493131279945374,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,1,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.6794953386671354,0.3049478828907013,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,1,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.683496208111479,0.3051995635032654,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,1,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.6827309446811975,0.3050561845302582,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,1,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.683295456280518,0.30498751997947693,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,1,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.6871286100817247,0.3050905168056488,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,1,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,6,step_up,1,3.688497901889932,0.3050049841403961,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,1,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,68,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.073685250693259,0.3050636947154999,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,2,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.095859223478393,0.30502018332481384,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,2,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.306153331546418,0.305078387260437,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,2,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,3.615296561339324,0.3050400912761688,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,2,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,3.155953918056792,0.3051048219203949,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,2,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,3.577827841940408,0.3050236403942108,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,2,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.087712586813182,0.3050588071346283,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,2,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.037496282381114,0.30493807792663574,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,2,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.4098158563429095,0.30493131279945374,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,2,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.088842815029834,0.3049478828907013,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,2,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.079182742493355,0.3051995635032654,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,2,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.11994875373313,0.3050561845302582,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,2,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.085618717308664,0.30498751997947693,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,2,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.021732105095306,0.3050905168056488,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,2,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,13,step_up,1,4.366355322793109,0.3050049841403961,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,2,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,254,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.195478607269765,0.3050636947154999,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,3,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.198285415811899,0.30502018332481384,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,3,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.194818640421848,0.305078387260437,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,3,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.198801846784079,0.3050400912761688,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,3,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.201332211801704,0.3051048219203949,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,3,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.210926247566126,0.3050236403942108,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,3,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.220050927068734,0.3050588071346283,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,3,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.201766200650204,0.30493807792663574,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,3,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.197181227065875,0.30493131279945374,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,3,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.20730109726615,0.3049478828907013,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,3,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.200597999542699,0.3051995635032654,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,3,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.2047072975454824,0.3050561845302582,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,3,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.200627804384938,0.30498751997947693,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,3,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.214916326851475,0.3050905168056488,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,3,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,19,step_up,1,4.2033002165259274,0.3050049841403961,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,3,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,83,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.287378087575608,0.3050636947154999,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,4,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.289337580308081,0.30502018332481384,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,4,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.290591481070482,0.305078387260437,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,4,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.294773226955879,0.3050400912761688,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,4,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.282803638922437,0.3051048219203949,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,4,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.283770438443095,0.3050236403942108,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,4,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.28581287630033,0.3050588071346283,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,4,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.287727406767697,0.30493807792663574,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,4,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.289503096589364,0.30493131279945374,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,4,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.292505571498024,0.3049478828907013,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.299041965580367,0.3051995635032654,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-31T15:55:22Z,goal,1,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_G.npz --foot-gain capture,,26,step_up,1,4.289823067021867,0.3050561845302582,on,capture,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-31T15:55:22Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
