argv,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,level_m,n_probes,param,probe,reached,rep,run_utc,skill,steps,t_reached_s
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,3.9966556652710192,on,7,6,0.12,42,skill.STEP_TROT_MAX,step_up_0p12,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,4.430799972254706,on,7,6,0.14,42,skill.STEP_TROT_MAX,step_up_0p14,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,4.376006160358303,on,7,6,0.16,42,skill.STEP_TROT_MAX,step_up_0p16,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,4.028067111571988,on,7,6,0.18,42,skill.STEP_TROT_MAX,step_up_0p18,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,4.081317304506068,on,7,6,0.2,42,skill.STEP_TROT_MAX,step_up_0p20,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,4.354083399941598,on,7,6,0.22,42,skill.STEP_TROT_MAX,step_up_0p22,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,4.088044956502254,on,7,6,0.24,42,skill.STEP_TROT_MAX,step_up_0p24,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,4.048016882441338,on,7,6,0.26,42,skill.STEP_TROT_MAX,step_up_0p26,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,4.3836050099188055,on,7,6,0.28,42,skill.STEP_TROT_MAX,step_up_0p28,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,13,step_up,1,4.358943001341475,on,7,6,0.3,42,skill.STEP_TROT_MAX,step_up_0p30,0,2,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,12.372166839121986,on,7,6,0.02,42,skill.STEP_WALK_MAX,step_up_0p02,1,2,2026-08-29T13:54:06Z,WALK,2193,16.5
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.3477290166794704,on,7,6,0.04,42,skill.STEP_WALK_MAX,step_up_0p04,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.9289008330728155,on,7,6,0.06,42,skill.STEP_WALK_MAX,step_up_0p06,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.7805102185739976,on,7,6,0.08,42,skill.STEP_WALK_MAX,step_up_0p08,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.7624364398141654,on,7,6,0.1,42,skill.STEP_WALK_MAX,step_up_0p10,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.7069000865210389,on,7,6,0.12,42,skill.STEP_WALK_MAX,step_up_0p12,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.6901197899659506,on,7,6,0.14,42,skill.STEP_WALK_MAX,step_up_0p14,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.766369401722585,on,7,6,0.16,42,skill.STEP_WALK_MAX,step_up_0p16,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.7490560772885415,on,7,6,0.18,42,skill.STEP_WALK_MAX,step_up_0p18,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.7757485015332983,on,7,6,0.2,42,skill.STEP_WALK_MAX,step_up_0p20,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.7227282118000526,on,7,6,0.22,42,skill.STEP_WALK_MAX,step_up_0p22,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.7592952647995064,on,7,6,0.24,42,skill.STEP_WALK_MAX,step_up_0p24,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.889185962500738,on,7,6,0.26,42,skill.STEP_WALK_MAX,step_up_0p26,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,8.372686997615645,on,7,6,0.28,42,skill.STEP_WALK_MAX,step_up_0p28,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,15,step_up,1,1.9433360730637563,on,7,6,0.3,42,skill.STEP_WALK_MAX,step_up_0p30,0,2,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,0,0.7238225165616691,on,7,6,0.05,42,robot.FOOT_SPAN_X,gap_0p05,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,1,0.8565960114722677,on,7,6,0.1,42,robot.FOOT_SPAN_X,gap_0p10,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,0,0.665058709771006,on,7,6,0.15,42,robot.FOOT_SPAN_X,gap_0p15,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,0,0.6348025341043771,on,7,6,0.2,42,robot.FOOT_SPAN_X,gap_0p20,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,0,0.7664553023558155,on,7,6,0.25,42,robot.FOOT_SPAN_X,gap_0p25,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,1,0.93863965679298,on,7,6,0.3,42,robot.FOOT_SPAN_X,gap_0p30,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,1,0.8702588574868731,on,7,6,0.35,42,robot.FOOT_SPAN_X,gap_0p35,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,1,1.2725740670937822,on,7,6,0.4,42,robot.FOOT_SPAN_X,gap_0p40,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,1,1.135083799632874,on,7,6,0.45,42,robot.FOOT_SPAN_X,gap_0p45,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,1,0.765629158585383,on,7,6,0.5,42,robot.FOOT_SPAN_X,gap_0p50,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,1,1.0779401974375686,on,7,6,0.55,42,robot.FOOT_SPAN_X,gap_0p55,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,gap,1,1.1544269979624484,on,7,6,0.6,42,robot.FOOT_SPAN_X,gap_0p60,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.264506724411226,on,7,6,0.02,42,skill.STEP_TROT_MAX,step_up_0p02,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.280357847901877,on,7,6,0.04,42,skill.STEP_TROT_MAX,step_up_0p04,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.277304555342749,on,7,6,0.06,42,skill.STEP_TROT_MAX,step_up_0p06,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.256371044177223,on,7,6,0.08,42,skill.STEP_TROT_MAX,step_up_0p08,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.257084390406111,on,7,6,0.1,42,skill.STEP_TROT_MAX,step_up_0p10,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.262715931706336,on,7,6,0.12,42,skill.STEP_TROT_MAX,step_up_0p12,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.260420112738123,on,7,6,0.14,42,skill.STEP_TROT_MAX,step_up_0p14,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.261218169193662,on,7,6,0.16,42,skill.STEP_TROT_MAX,step_up_0p16,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.239837288063576,on,7,6,0.18,42,skill.STEP_TROT_MAX,step_up_0p18,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.2954684509716206,on,7,6,0.2,42,skill.STEP_TROT_MAX,step_up_0p20,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.256542514277053,on,7,6,0.22,42,skill.STEP_TROT_MAX,step_up_0p22,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.257500696857824,on,7,6,0.24,42,skill.STEP_TROT_MAX,step_up_0p24,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.2520780662784805,on,7,6,0.26,42,skill.STEP_TROT_MAX,step_up_0p26,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.256611481653059,on,7,6,0.28,42,skill.STEP_TROT_MAX,step_up_0p28,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,19,step_up,1,4.253132354571116,on,7,6,0.3,42,skill.STEP_TROT_MAX,step_up_0p30,0,3,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,2.573763703522907,on,7,6,0.02,42,skill.STEP_WALK_MAX,step_up_0p02,1,3,2026-08-29T13:54:06Z,WALK,2193,16.8
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,2.6993126651609476,on,7,6,0.04,42,skill.STEP_WALK_MAX,step_up_0p04,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.4317985418643306,on,7,6,0.06,42,skill.STEP_WALK_MAX,step_up_0p06,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.5387155256181047,on,7,6,0.08,42,skill.STEP_WALK_MAX,step_up_0p08,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.6271250846477423,on,7,6,0.1,42,skill.STEP_WALK_MAX,step_up_0p10,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.5564882824235238,on,7,6,0.12,42,skill.STEP_WALK_MAX,step_up_0p12,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.6623485582599973,on,7,6,0.14,42,skill.STEP_WALK_MAX,step_up_0p14,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.7435855136702916,on,7,6,0.16,42,skill.STEP_WALK_MAX,step_up_0p16,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.7160587653783759,on,7,6,0.18,42,skill.STEP_WALK_MAX,step_up_0p18,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.7115014907741697,on,7,6,0.2,42,skill.STEP_WALK_MAX,step_up_0p20,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.628012779228045,on,7,6,0.22,42,skill.STEP_WALK_MAX,step_up_0p22,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.905372663723052,on,7,6,0.24,42,skill.STEP_WALK_MAX,step_up_0p24,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.9347385366553647,on,7,6,0.26,42,skill.STEP_WALK_MAX,step_up_0p26,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.8737854014096864,on,7,6,0.28,42,skill.STEP_WALK_MAX,step_up_0p28,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,22,step_up,1,1.9433117014236256,on,7,6,0.3,42,skill.STEP_WALK_MAX,step_up_0p30,0,3,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,0,0.6861529423947035,on,7,6,0.05,42,robot.FOOT_SPAN_X,gap_0p05,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,1,0.8338365984336905,on,7,6,0.1,42,robot.FOOT_SPAN_X,gap_0p10,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,0,0.671209431370075,on,7,6,0.15,42,robot.FOOT_SPAN_X,gap_0p15,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,0,0.7172281111977726,on,7,6,0.2,42,robot.FOOT_SPAN_X,gap_0p20,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,1,0.7463485335341804,on,7,6,0.25,42,robot.FOOT_SPAN_X,gap_0p25,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,1,0.804178659206172,on,7,6,0.3,42,robot.FOOT_SPAN_X,gap_0p30,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,1,0.6952576079034215,on,7,6,0.35,42,robot.FOOT_SPAN_X,gap_0p35,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,1,0.7266855310046711,on,7,6,0.4,42,robot.FOOT_SPAN_X,gap_0p40,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,1,0.7502991221444705,on,7,6,0.45,42,robot.FOOT_SPAN_X,gap_0p45,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,1,0.9542970166647864,on,7,6,0.5,42,robot.FOOT_SPAN_X,gap_0p50,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,1,1.034889793213111,on,7,6,0.55,42,robot.FOOT_SPAN_X,gap_0p55,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,gap,1,0.7762571090493388,on,7,6,0.6,42,robot.FOOT_SPAN_X,gap_0p60,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.272003637726615,on,7,6,0.02,42,skill.STEP_TROT_MAX,step_up_0p02,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.261058175744538,on,7,6,0.04,42,skill.STEP_TROT_MAX,step_up_0p04,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.284895684827566,on,7,6,0.06,42,skill.STEP_TROT_MAX,step_up_0p06,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.3216760696759,on,7,6,0.08,42,skill.STEP_TROT_MAX,step_up_0p08,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.330120506954657,on,7,6,0.1,42,skill.STEP_TROT_MAX,step_up_0p10,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.302399064651101,on,7,6,0.12,42,skill.STEP_TROT_MAX,step_up_0p12,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.291057045632883,on,7,6,0.14,42,skill.STEP_TROT_MAX,step_up_0p14,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.258965947920498,on,7,6,0.16,42,skill.STEP_TROT_MAX,step_up_0p16,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.25308803537474,on,7,6,0.18,42,skill.STEP_TROT_MAX,step_up_0p18,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.310135933835656,on,7,6,0.2,42,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.298648607903959,on,7,6,0.22,42,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.315988437790815,on,7,6,0.24,42,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.297034011648087,on,7,6,0.26,42,skill.STEP_TROT_MAX,step_up_0p26,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.2815732932223645,on,7,6,0.28,42,skill.STEP_TROT_MAX,step_up_0p28,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,26,step_up,1,4.256927668576291,on,7,6,0.3,42,skill.STEP_TROT_MAX,step_up_0p30,0,4,2026-08-29T13:54:06Z,TROT,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,step_up,1,14.02125590319151,on,7,6,0.02,42,skill.STEP_WALK_MAX,step_up_0p02,1,4,2026-08-29T13:54:06Z,WALK,2193,16.18
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,step_up,1,1.4277161516458718,on,7,6,0.04,42,skill.STEP_WALK_MAX,step_up_0p04,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,step_up,1,1.3992552776488656,on,7,6,0.06,42,skill.STEP_WALK_MAX,step_up_0p06,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,step_up,1,1.6917119636169007,on,7,6,0.08,42,skill.STEP_WALK_MAX,step_up_0p08,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,step_up,1,1.5879870991196705,on,7,6,0.1,42,skill.STEP_WALK_MAX,step_up_0p10,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,step_up,1,1.6440171374081196,on,7,6,0.12,42,skill.STEP_WALK_MAX,step_up_0p12,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,step_up,1,1.7182625364875903,on,7,6,0.14,42,skill.STEP_WALK_MAX,step_up_0p14,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
--headless --device cpu --reps 5 --skip-unsupported --foot-comp on --heading heading-only --results-csv outputs/calibration_grid4.csv,30,step_up,1,1.6668490079997962,on,7,6,0.16,42,skill.STEP_WALK_MAX,step_up_0p16,0,4,2026-08-29T13:54:06Z,WALK,2193,nan
