argv,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,level_m,n_probes,param,probe,reached,rep,run_utc,skill,steps,swing_lift_mm,swing_lift_sym,t_reached_s
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.06042023042597,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.06051511181374,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.054015061489984,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.053694240109975,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.061950128846042,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.059680584895826,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.057100739762129,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.064050657142252,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.064036959892628,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.054942496923757,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.057420958361426,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.057357421793759,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.057918616932949,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,19,step_up,1,4.055967182729905,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,3,2026-08-30T15:27:42Z,TROT,90,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.471085695155274,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.458274827620379,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.475508995912089,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.48160439289936,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.465666474540621,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.457135820840398,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.483044384084579,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.443366376209064,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.444088540660014,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.458789559176882,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.490717857197606,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.473233493498822,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.453063211727256,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.471468789271748,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,30,step_up,1,4.476858519663207,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,4,2026-08-30T15:27:42Z,WALK,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.416520517954645,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.3989930001366435,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.406782932078547,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.413840885429289,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.417226596739038,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.398041338504944,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.417043369823747,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.405199703383561,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.401884771507172,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.412299048579563,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.416067241994676,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.350712829539781,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.40925544139199,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.400270870786634,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.3589261204289285,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,4,2026-08-30T15:27:42Z,TROT,52,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,21.83921819736107,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,20.39101989615063,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,20.775553853795053,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,57.52385303392326,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.823079170407161,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,17.48450747490609,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,27.278887089157237,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,19.782291535297354,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,22.93288159139632,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,22.663084097436922,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,22.19134859496785,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,27.02574429690243,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,25.737822140528557,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,15.375058105188566,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,26.245897202080968,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,0,2026-08-30T15:29:52Z,WALK,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,46.76612378879672,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,24.581547512157286,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,1.8195234617219243,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,49.15703627749394,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.211384252051259,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.2399416808545314,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.20339862452449,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.0997669091099476,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.263884152190065,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.5519210865498563,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,1.9781279858267833,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,17.98489695083588,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.1980641719035297,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.23259948076188,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,0,1.3108987526752083,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-08-30T15:29:52Z,TROT,2140,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,4.260684635170837,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,3.3369712561475477,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,3.488444310850799,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
